id,card,card_type,time,compony_id,line_id,car_id
12317798,600F637899BBB6A3D18EAD5DF300598EC426CE1112033A4D744B1C31B94D9B825C415C77EB36F37C,1,2017-05-08 08:13:39.000,7,9014,50079560
12317929,6E91054466483209579F3A57C3BD647A0467AE7447688AB18C160F7A25E1B402C73A592176ECDDED,0,2017-05-08 08:13:41.000,7,9014,50079548
12318932,7B24A8B65249254818709C57686C4943FF0234AA517464A2F1CB74CD01C5DA3FB3772A60A2F66778,0,2017-05-08 08:13:55.000,7,9014,50079548
12319032,B44BAB025D744895740C1DC0008111627458ABE0F7A0CCDBF4B8038A5B9FEE20179F0E2115F1E225,0,2017-05-08 08:13:56.000,7,9014,50079572
12319512,FBEC3ABF443ECB30F70E70C9C60142FB0075C0C6C91B19FEE3BC7D9295F83C61211BE6C4A07F2CC8,0,2017-05-08 08:14:03.000,7,9014,50079572
12319718,B74F3C1AE74553C473EA24FD0AA6935642EB96E4D0078FB7D3CDEAE918A1DF1FDE815645DF79BF9D,0,2017-05-08 08:14:06.000,7,9014,50079585
12319878,93B994E55B88DF46112ABDEED18AF415C5288B29F9ADE6BBBE70292104C269DB8FCCFF50F7FB629A,1,2017-05-08 08:14:08.000,7,9014,50079585
12319901,1E96DBCA915937647AD7549A9C6644DF84A40B32CEE523C2F90BDB75A4A3BB72AEE5FDF6AF9A39EE,0,2017-05-08 08:14:09.000,7,9014,50079585
12320207,F85455FF42DF39C4BB85E33FFB84337AB1F1DD8ECB51A8E1704837C13E49D95C05AD9DBCDD127740,0,2017-05-08 08:14:13.000,7,9014,50079585
12320249,5CE25806D09097E751FBB8A46B86744F0BE05EE52585D7F82C6AB20C283DE198770FE3C2AE246C6A,0,2017-05-08 08:14:14.000,7,9014,50079585
12320377,8BB1D888AEFA2C5CBCD7B014AD68C08FE6489B21B090BE8B3F658AB577FF878C20B29B073E09972A,0,2017-05-08 08:14:15.000,7,9014,50079732
12320485,9EA95C68F039EEA37F5C9AF20515717B8C91136D13C43D7EB560249C6BD0BA0D7FE6AB47F1AA0C97,0,2017-05-08 08:14:17.000,7,9014,50079585
12320743,DE76D2EDBB2FD075B48DFF2FCC97E7A478B7C14CF04781D521CC84F013F42FAE5249CB5641B259C5,0,2017-05-08 08:14:20.000,7,9014,50079585
12320782,78EA234B9F22CAB2A77D26E6BCDCD94A5888F9E854F8182395C45FBA84A34D0E8769A68FB1CDCB80,0,2017-05-08 08:14:21.000,7,9014,50079553
12321386,46DF41C992C2BEBC47E459493914A644C2337331F7C410F5E6F5558626A8B596D806826FA2855656,1,2017-05-08 08:14:28.000,7,9014,50079585
12321681,93B994E55B88DF46112ABDEED18AF415C5288B29F9ADE6BBBE70292104C269DB8FCCFF50F7FB629A,1,2017-05-08 08:14:32.000,7,9014,50079565
12321700,17722D6FE576C036795D6A6754976F66C370D030A027C702BC8028C061D6983F0134743CAD9BF619,0,2017-05-08 08:14:33.000,7,9014,50079543
12321900,788528593F9C1398D1421D270C7507847F7F11B176F36293998A204015E7B2E4A55DD202C9F0A775,0,2017-05-08 08:14:35.000,7,9014,50079553
12322665,B76C78EABF515808BA98EA52CEA729F2F07D2207D069CA34EE0C8F7E2483177889D93A8A5100633F,0,2017-05-08 08:14:45.000,7,9014,50079565
12322804,C0CD831A98E3699BAD1B409B5B33909CBDC14C717EA73629DE8A17B96B64FF4C7795F3D84D71CF8E,0,2017-05-08 08:14:46.000,7,9014,50079568
12323229,986D27CB35D778A948EC2BE2214C89CA7D43043077DA9318A0A475832FC377B1D69AB1C02B5DF309,0,2017-05-08 08:14:52.000,7,9014,50079553
12323414,DDD6B205345D45E45B9305B043C3BA2DB98A9150B5531E10205B181590CB708C48AAB53648084307,0,2017-05-08 08:14:55.000,7,9014,50079568
12323751,0BCFB6DBCFD851C1F82EE094E632BBCD8646AA4BD86F1DA0C0F263ECBD63BE94B773D4ECE42CC318,0,2017-05-08 08:14:59.000,7,9014,50079553
12324207,3A6E9AF23971BB090EDEF9A810D6000FD2FC85F52E616F7C569F930339AFAB64AFD3649748F615EE,0,2017-05-08 08:15:05.000,7,9014,50079543
12324609,F48913A33ADF4374FF2753E27B6A1D28BD360842428088001A377BE594129F9E88BF4B775908883D,0,2017-05-08 08:15:10.000,7,9014,50079553
12324779,A0B162AA519043FAE645BC4987E1349BD86D76CB60FEDD14,0,2017-05-08 08:15:12.000,7,9014,50079553
12324837,A0B162AA519043FAE645BC4987E1349BD86D76CB60FEDD14,0,2017-05-08 08:15:13.000,7,9014,50079553
12324938,902E0355FB16B3B602EC438172BCC398A50D2C79B89FC18D105FA132C7B1D2CE5A7D6F1312CA9D79,0,2017-05-08 08:15:14.000,7,9014,50079553
12325439,DECC427BA59BA34E5C670783A353E6D080F4D94BBF8A6A2915029777922465140EEE5D8F4D32D79F,1,2017-05-08 08:15:20.000,7,9014,50079553
12325720,6A4CD69B7B5F59D481C0406063A30AA6A1032DA6471CE7CCAEAEF9A3AB2F1B7819A79D11877361AF,0,2017-05-08 08:15:24.000,7,9014,50079574
12325811,CD91FFC5C050F6834C9F5D896202A8FF528614B585B3EB5F02B563CD9662F61CBE38ED6FB99C624B,1,2017-05-08 08:15:25.000,7,9014,50079553
12326020,EFE204637CA2141BC8DA65C08E880C34C50BA24A8ACE2E325DD6E9F34FC868734F886DD8D6BD9E54,1,2017-05-08 08:15:27.000,7,9014,50079553
12326638,719D91C2CE427E34D1C18CB11F49A47F7ED201164348C9ED26DA39112B894EAF37407B072ABF71AC,1,2017-05-08 08:15:35.000,7,9014,50079554
12326742,D20F5E2005154D67B2BCDC08875ABCBBF2192FD8D204FE4667E66CD6D4B565D62B5D43FC507BC69D,0,2017-05-08 08:15:36.000,7,9014,50079553
12326797,9D34D385C2C9850A3097DE28C1C4D72C9439988DEC8FE117F46419EB0787791FB090B949082CEB30,1,2017-05-08 08:15:37.000,7,9014,50079554
12327120,98B7C4CAAE4A03BF19F93FB8BC5E70C4BB9BCAE2C9DE8AC4FBA875B9DEAFBF860E8F8DE4E4477B58,0,2017-05-08 08:15:41.000,7,9014,50079553
12327848,79A4E80B370BDB03B3E05A9469E0F6F61D2BCD8800E3C855B686A6ADA1B25C6A7F4393413F8CD25C,1,2017-05-08 08:15:51.000,7,9014,50079583
12328007,B5B03EC4363E122D4FB40F21790EBC868568B0B972C50CE5C9D225DB7DBEA66558DDF79A2B13F627,1,2017-05-08 08:15:53.000,7,9014,50079583
12329088,6F9775D0BF2D199180ABB9E69CFE08ECE7DD9FE478665CA7B9338E7836EBC411F2803CAAACFDC3DA,0,2017-05-08 08:16:08.000,7,9014,50079556
12329183,9982F55706E7985FD5107C2FAB6B8353C45C7E604BD910DBBA46F91CC6F258657B63544AB4CB3695,0,2017-05-08 08:16:09.000,7,9014,50079556
12329232,3A8DDCA8D7B563F55D9F0160A9A9B5CF13FAB24C6A4A489EC9450043FB8C68FCEE160A9ED57AC442,0,2017-05-08 08:16:10.000,7,9014,50079583
12329280,74658AF0CEE98DB6C470BBC42C30A1D406B6EB89D4D77D5E6E395908DDADBB59624527E361B9E5AB,0,2017-05-08 08:16:11.000,7,9014,50079557
12329412,D2EDB85072AE2EA7A9D9F7376D01A6F99A85D5895BE0BF12404C2B81BFE2EB03DF15FC1FE764E41F,0,2017-05-08 08:16:13.000,7,9014,50079568
12329385,FE17A6B21606C6D42B6F2F2362125C3A3C999107F35B76854A81145AD94497CD8D12A8A2D0BC6190,0,2017-05-08 08:16:13.000,7,9014,50079557
12329511,3A8D483276BB673800F369C93D6C77544C6EA4AF56CC652D6BDF38DB7D8EC7FE2A244CBC1EFFDCF2,0,2017-05-08 08:16:14.000,7,9014,50079573
12329625,2F4B1E5D6098AFCDB328D9A6D9BBEE24FF7213074544E640AF6B99B708C351F08812B942CDD1672C,0,2017-05-08 08:16:15.000,7,9014,50079568
12329704,6107CCB2F2427F55F34169FA2AC679CF89BF26BA935DF2DE5772F2EE13D5E731190B6A4E3EF5CDDF,0,2017-05-08 08:16:17.000,7,9014,50079556
12330767,2F109E504276A34B711456FE06D2816F8E01CFD6DDBEDA3DF1D3E0C7E4D9A8EDE10E6BF477BB6111,1,2017-05-08 08:16:31.000,7,9014,50079547
12330820,C3E66189E3D3AC94AF8738201A1CCA871908CF2AD6DF8BFF183E4DB7802FBCCFB47996E0F5A99118,0,2017-05-08 08:16:32.000,7,9014,50079547
12330988,F6BF7D4408D475248B2529764901A46DFB8143C771BBBADA,0,2017-05-08 08:16:34.000,7,9014,50079553
12331321,836BF990A18CB919E8434B289A9222A3C58CD8398D5891D6C76671AA568B61A4F2C54906645EE725,0,2017-05-08 08:16:39.000,7,9014,50079522
12331821,FAFD9FFDB5A9682A5A560074DE038964FC669003417A5118002A79BFE4657BBA03563651DD628E6F,0,2017-05-08 08:16:46.000,7,9014,50079576
12331957,E9C28A311280F1215EEDAC9F73AB4697FE920E3E56DD56EAF886B6491E92120EFA0AE34DC293ABA6,0,2017-05-08 08:16:47.000,7,9014,50079576
12331974,280EAF0F9F8A2703105DDCD0E9B65FE90A0D6E56AEAA3DD2B5DB2012D2D414F025C60966757516EA,0,2017-05-08 08:16:48.000,7,9014,50079576
12332066,69F6B47C76DB73F7C63CB4B57D4A9824316054F0D1EBB2FF4D9F3160C0CA457F881022480ECD2EE1,2,2017-05-08 08:16:49.000,7,9014,50079553
12332161,7BAAC48B7FFE745AC283DD9204772F30A63E03033A73F670257581AFA3E85F2C4C1FB8FE16660AAF,0,2017-05-08 08:16:50.000,7,9014,50079576
12332233,05F42051333C5A73CD89A87E7C41C372DC58C31400D0FD44146E721D31DBC5E8EF190A018748EB22,0,2017-05-08 08:16:51.000,7,9014,50079576
12332513,C182AE1F046499973CCEC3AE50CD297AB8A84B0645AE1DD783E02CA41D979AB107D00A15B101299D,0,2017-05-08 08:16:55.000,7,9014,50079553
12332569,FF2B1C796BDD7AFF20632BB91388A74C050B86F3DD42C6EE9E6B6507200B3F2DF78BFF44A7118E35,0,2017-05-08 08:16:55.000,7,9014,50079576
12332994,8F715FFDC33F4B2C93DABEBF8A08163AB40FDC5A63BEC591871832234C45305D492B2E24DADB4739,0,2017-05-08 08:17:01.000,7,9014,50077704
12333389,C2180681A93CAAD88BB4958F3BDD2E1E50B2E00036ED55E731FD5CAC2F5493CAF2568B09CB578524,0,2017-05-08 08:17:06.000,7,9014,50079576
12333727,BAD0798534112A9EDA34AFB320A176F77D5E69B08B5A4FB2609AFB59461B5EBE2DD8A478BBB015BE,4,2017-05-08 08:17:11.000,7,9014,50079576
12334058,FB5D07209CF761EC1606F88C4C2C45884E365549F965E759ECE69BCDEB43A99743BB38FE5931646A,0,2017-05-08 08:17:15.000,7,9014,50079551
12334619,6C6290BF5DACEBE0588B644A93FBDCFC21E4F5F390F2E2ED80E1A6AAD1A0CE2DEE7CE9ACC6E7F142,0,2017-05-08 08:17:22.000,7,9014,50079572
12335324,AE53BCA729DB4AB5A303F18CA3FB61CB9243F91140555DAC3DE5515E1787B210AD9AFD6D360C2CBD,1,2017-05-08 08:17:32.000,7,9014,50079546
12335336,F7598745551A7B51E3CCB4F1676BCDF07FA2621D3F64B3CA7B0859599F7E42C4009623ADC786A6EE,0,2017-05-08 08:17:32.000,7,9014,50079559
12335554,AF625E3F1F1493E2C9024B48FB83E3F3E306C1B90D33422E14D6FBC1489FC98572EA24E74C87EFE5,0,2017-05-08 08:17:35.000,7,9014,50079559
